measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2001,8681.162704252281,10162.719582924523,7389.013823202219
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2001,7417.053657669489,8682.755131766458,6324.300741856924
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2002,4694582.823080818,5502956.8403717205,4019060.133264806
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2002,7189599.575430245,8422378.621707087,6109877.405852752
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2002,11884182.398511063,13902450.795669492,10119737.92217692
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2002,0.011609694067492828,0.01367095959702347,0.009876005634173532
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2002,0.015895870239515886,0.018699976010555463,0.013372508141207549
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2002,0.01387239965200736,0.016313309098710888,0.011741174320322187
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2002,6054.6732960894915,7097.245290278282,5183.441635030533
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2002,8673.368178014072,10160.564570291628,7370.816094485926
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2002,7407.7363224941655,8665.77828220405,6307.90976328533
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2003,4818119.471084167,5648037.913979202,4120837.048104123
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2003,7372230.915267379,8646566.019273287,6243752.316111922
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2003,12190350.38635154,14276952.646225473,10379423.902879745
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2003,0.011560143864390934,0.01363549234481803,0.009818944040134234
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2003,0.015860388298757636,0.0186558236988692,0.013342571801507695
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2003,0.01382713922315134,0.01624769825032115,0.011704984172583534
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2003,6043.790013658399,7084.829536945954,5169.127488165224
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2003,8660.746046142007,10157.808853903887,7335.032476108367
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2003,7395.149220105912,8660.9647697602,6296.569511772875
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2004,4943644.313526624,5796832.528152747,4233610.785723973
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2004,7558157.865331718,8867527.656814529,6400874.216584828
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2004,12501802.178858336,14629463.235692881,10644847.461849436
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2004,0.011506242784482014,0.013576183129294926,0.009727168639796651
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2004,0.015816716264944637,0.018587823444887207,0.013306652429012578
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2004,0.013775694389003928,0.01619541176781602,0.011656747507793245
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2004,6031.988008901114,7073.005677967448,5165.640542538174
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2004,8644.37810367523,10141.923902106506,7320.775499546516
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2004,7380.418630423864,8636.479882908267,6284.168426397878
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2005,5074212.113843078,5944845.124120208,4347167.517514972
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2005,7750330.164947976,9098123.409718087,6573255.221788012
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2005,12824542.278791051,15005875.750437927,10920751.691657102
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2005,0.011460587631128316,0.013537249746569441,0.009645485427835965
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2005,0.01577217472510955,0.018562789387571593,0.01329324086096717
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2005,0.013728336034537185,0.01614509015449592,0.011621518659096983
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2005,6021.071160475049,7054.166189205911,5158.358456883534
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2005,8625.69186164221,10125.711728559443,7315.672089365061
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2005,7365.095982516441,8617.829221590728,6271.754785611387
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2006,5206010.931256886,6091349.5346228825,4462023.006986849
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2006,7942375.336884489,9308148.905044956,6756236.10604184
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2006,13148386.268141372,15399017.837886281,11195327.567274647
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2006,0.01141898350180565,0.013483080581122556,0.009645299775278747
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2006,0.01571617741719495,0.018481142871035305,0.013270405045245792
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2006,0.013677844309290199,0.016089823696847153,0.01157250025559795
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2006,6008.599165319605,7030.426599693783,5149.913834111983
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2006,8599.205704068485,10077.928045891029,7314.973367136074
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2006,7345.286421138089,8602.591551296,6254.219026052361
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2007,5342592.978051583,6246182.886572873,4577643.673933163
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2007,8134308.224323016,9543991.537172321,6931877.620825938
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2007,13476901.202374598,15798506.343528226,11552811.500212656
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2007,0.011364075387316907,0.01340065781085891,0.009628413194049387
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2007,0.015635694226063833,0.01836312968840404,0.01324199325212969
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2007,0.013607686754590842,0.016007580370474322,0.011535708988477741
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2007,5993.204930080648,7006.83249197212,5135.101391304947
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2007,8561.14822782333,10044.803317202042,7295.621234461054
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2007,7318.103163033035,8578.759872736939,6273.30163752585
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2008,5484917.8833190575,6417825.3407686,4695970.645140506
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2008,8331186.233170959,9775814.179968365,7132303.696136437
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2008,13816104.116490023,16196365.925254252,11874528.939035065
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2008,0.01131119257988545,0.01334078185782682,0.009584421470964298
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2008,0.015550346857302735,0.018290140938560472,0.01320154691199513
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2008,0.013536097042006543,0.015921674512320724,0.011484942766382534
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2008,5977.593693585855,6994.298383242048,5117.780267782237
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2008,8519.657016806168,9996.965803231205,7293.65297211145
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2008,7289.059581838431,8544.83110745608,6264.729059155377
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2009,5632694.784307447,6593996.880557863,4806065.517982738
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2009,8539299.32320691,10029372.026698817,7321274.84988552
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2009,14171994.107514355,16618817.839223357,12209363.938748678
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2009,0.011262641210997527,0.013280740235801447,0.009545439545630443
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2009,0.015477904410031915,0.018207900210827657,0.013133650385409593
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2009,0.013473374320687768,0.01584823603476315,0.0114580482275594
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2009,5964.118229156893,6981.982604117654,5088.850730236666
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2009,8483.427905063245,9963.751275274964,7273.372792234142
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2009,7263.903171316323,8518.030891775163,6257.950487532819
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2010,5789781.140695297,6784186.0570931155,4932492.359789075
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2010,8768234.82256132,10297925.874265574,7520797.618013781
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2010,14558015.963256618,17064642.832144536,12508992.842992216
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2010,0.011208037303865225,0.013193195616236603,0.009494016199992173
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2010,0.015399506018601747,0.018130731673874072,0.013043696830167853
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2010,0.013405404549083925,0.015772872550928567,0.011388967586979075
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2010,5956.669845427935,6979.738185268641,5074.669972556312
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2010,8460.887596474107,9936.959383751042,7257.175996029821
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2010,7248.894143287774,8497.02251978838,6228.621069440751
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2011,5953770.754940466,6979163.446606343,5073966.794594456
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2011,9010148.473529492,10573778.811374709,7725838.197259792
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2011,14963919.228469966,17548848.765271466,12866799.672638508
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2011,0.01122915424381472,0.013249780584645198,0.00948385198754431
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2011,0.015416017346179891,0.018156314706290443,0.013079875939216
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2011,0.013424224034437132,0.015806387701892258,0.011397760451858405
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2011,5950.576483730384,6975.419039610245,5071.244549026059
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2011,8441.931207642028,9906.952542756679,7238.614854599798
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2011,7236.477599419191,8486.536785354381,6222.320916442365
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2012,6120488.507809595,7193979.671397139,5215267.838743308
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2012,9254839.876053723,10877468.226255542,7898860.254101737
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2012,15375328.38386332,18072201.792018395,13168005.245299645
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2012,0.011208237300547302,0.01326993211748742,0.009433043921606097
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2012,0.015387477671617645,0.018153393372149818,0.012998925675501583
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2012,0.013398453361360823,0.015792572932503926,0.011343184108791024
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2012,5939.37633943123,6981.101686920227,5060.942172459721
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2012,8415.14703451545,9890.554100676804,7182.195622351398
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2012,7217.525522200874,8483.498655752463,6181.358313892782
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2013,6291548.430329069,7409793.914141699,5358683.398696967
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2013,9507627.207161756,11175466.276054198,8072152.260573134
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2013,15799175.637490824,18639946.69359661,13474041.011090918
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2013,0.01118732123424746,0.013266757982636792,0.0093822656594859
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2013,0.015362455228615119,0.01815000899855611,0.01291702188475253
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2013,0.013374495777193775,0.015792913469261288,0.011266598041002857
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2013,5927.629955834939,6981.193399115657,5048.724108174773
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2013,8388.452205692047,9859.964288712252,7121.951877107787
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2013,7198.418247476594,8492.729968314132,6139.040726360883
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2014,6469340.70119035,7645438.632791855,5480512.606794863
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2014,9775867.149630936,11540578.566219391,8260901.825386319
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2014,16245207.850821286,19203122.71616665,13776588.35148315
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2014,0.01117079643982765,0.013301567938191174,0.009342198329521139
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2014,0.015347828217388096,0.018174335933682537,0.012850617359243817
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2014,0.013358367700963533,0.01579847894333782,0.011185138966946518
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2014,5919.479763180053,6995.615373776669,5014.697009512284
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2014,8370.029904971832,9880.963626186347,7072.927062345592
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2014,7185.439662514676,8493.758951930218,6093.541262377885
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2015,6662095.961251601,7877912.4283008035,5627596.149134127
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2015,10073781.926802937,11914814.473341832,8479000.143698722
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2015,16735877.888054539,19825787.876031563,14103285.094655752
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2015,0.011158729427866564,0.013268490010822734,0.009327323027943745
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2015,0.01535136389792845,0.01821067677846746,0.012813433346875177
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2015,0.013353780142545877,0.015829391882200516,0.011152346175180666
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2015,5919.068147566992,6999.283828225903,4999.946759615955
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2015,8368.42034057613,9897.789779190558,7043.61458147975
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2015,7184.887636637975,8511.418352232306,6054.687981734069
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2016,6872193.467768256,8125178.367371774,5806919.925110481
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2016,10409967.566106362,12303688.485299462,8801912.386240061
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2016,17282161.033874616,20441192.88162261,14611796.449700039
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2016,0.01111531031718988,0.013242732034820456,0.009336992378789098
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2016,0.015329398521144991,0.01823303838562938,0.012812416092557424
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2016,0.013320905408104754,0.015813474281577866,0.011164049164096506
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2016,5921.738313317934,7001.429786032043,5003.7968756521705
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2016,8383.509584395613,9908.589021522424,7088.486720295713
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2016,7194.2389960800965,8509.284612446065,6082.616382012089
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2017,7099821.091761019,8409436.317270113,6010013.26751687
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2017,10769951.157548016,12770871.677054524,9125481.440093316
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2017,17869772.24930903,21194129.259974428,15146832.119553188
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2017,0.011050843826445696,0.013197091089872161,0.009236260384801565
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2017,0.015278250914430917,0.018165962341905435,0.012795091668631036
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2017,0.01326226574686755,0.01580647779585646,0.011131082495049831
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2017,5926.6243629964465,7019.834656796699,5016.899805338969
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2017,8401.271535756609,9962.121381771003,7118.476801912033
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2017,7205.853742049679,8546.376165671423,6107.848235900205
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2018,7354252.254208565,8705631.968476359,6230746.692730885
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2018,11139956.376494104,13122391.092736533,9424354.668350428
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2018,18494208.630702667,21836635.070294734,15674104.54653784
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2018,0.011019356257714365,0.013181124397747481,0.00925109217729149
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2018,0.015227047653554067,0.018072021978734053,0.012752027363181507
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2018,0.013219506223636268,0.015709942382705386,0.011078329342022047
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2018,5944.860901809251,7037.258082263774,5036.667375870333
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2018,8414.774159977096,9912.243257726674,7118.862359733285
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2018,7221.6651599832485,8526.824253329747,6120.463815345568
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Number,2019,7635136.634279617,9079852.211583773,6437725.235347263
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Number,2019,11521895.317035366,13674723.667607713,9694790.02309045
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Number,2019,19157031.951314986,22685833.19129507,16159923.04701171
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Percent,2019,0.01099561405022487,0.013195406087246153,0.00920623246702348
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Percent,2019,0.015176714310441366,0.018035534171352913,0.012663892816156297
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Percent,2019,0.01317909609994645,0.015675707534538494,0.010986907022293763
Incidence,World Bank Low Income,Male,25+ years,Depressive disorders,Rate,2019,5975.67780275417,7106.391661603685,5038.517793692981
Incidence,World Bank Low Income,Female,25+ years,Depressive disorders,Rate,2019,8426.84807904776,10001.377004312119,7090.54547319668
Incidence,World Bank Low Income,Both,25+ years,Depressive disorders,Rate,2019,7242.771754560737,8576.919028174918,6109.643419618424
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Number,1990,878801.7485222018,1211193.6574454142,619687.9098818486
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Number,1990,1347528.4140594832,1880924.9130941054,951478.2622434518
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Number,1990,2226330.162581685,3082939.758420695,1587469.3184008657
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Percent,1990,0.0014415253737340788,0.001983859273633415,0.0010060073644365245
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Percent,1990,0.0022132323139629393,0.003050383413157542,0.0015383702246248721
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Percent,1990,0.0018271258071859522,0.0025032649377894605,0.0012663947204554953
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Rate,1990,938.5539780758388,1293.5461579670487,661.8222528154397
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Rate,1990,1460.775871661151,2038.9994754744596,1031.4413213063144
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Rate,1990,1197.7177830022538,1658.5553367804491,854.0243781337274
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Number,1991,915520.5678883779,1252987.6880396937,652397.8290479112
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Number,1991,1397887.3169562176,1946808.5389168898,995804.8089797021
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Number,1991,2313407.8848445956,3199147.015062057,1648220.5906269872
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Percent,1991,0.0014683755345949994,0.0020174004197055576,0.0010293203615503938
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Percent,1991,0.002244421482852406,0.0030893003982677813,0.0015720980805507007
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Percent,1991,0.0018561860659072852,0.0025313472138149716,0.0012904693669613713
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Rate,1991,950.7000390969572,1301.134552066752,677.4666384756082
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Rate,1991,1474.426982316783,2053.4037360278007,1050.328922561123
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Rate,1991,1210.5208044451997,1673.9953397675595,862.4528896697141
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Number,1992,953973.1709152136,1308342.442234087,682292.8892215247
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Number,1992,1448396.2839631562,2014293.793527964,1035716.2332085103
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Number,1992,2402369.4548783703,3324355.9158463515,1705833.055068804
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Percent,1992,0.0014938119854398656,0.002047911420672703,0.0010472927485092453
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Percent,1992,0.0022702327594001674,0.003120840138433393,0.0015910013746392943
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Percent,1992,0.001881826953707148,0.0025599023638097963,0.0013090275106768796
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Rate,1992,962.8950233172404,1320.5784657584393,688.6739035290307
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Rate,1992,1486.6573273787033,2067.5036665020657,1063.0758613736332
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Rate,1992,1222.581084661088,1691.7858546452042,868.1092837247818
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Number,1993,988559.7006583356,1348793.3066146418,708617.6474273084
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Number,1993,1494641.7205186235,2077206.9436967731,1065272.0278689798
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Number,1993,2483201.421176959,3436155.5012124134,1768130.2309992274
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Percent,1993,0.0015100084045954756,0.0020740788676425377,0.0010748136081457323
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Percent,1993,0.002286155550463429,0.003138494526213807,0.00160869359113142
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Percent,1993,0.0018978092563387632,0.0025746782236887255,0.0013417837932284138
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Rate,1993,971.6106887365592,1325.6680327251645,696.4682861431812
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Rate,1993,1495.1369206622514,2077.8951575762217,1065.6249705534783
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Rate,1993,1231.0670638878084,1703.5017086670944,876.5647737974515
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Number,1994,1021997.1889235195,1396143.3917415657,734413.6412591075
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Number,1994,1545440.1009006286,2141500.2497524773,1100426.6211670982
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Number,1994,2567437.289824148,3540834.388148844,1840935.6614986316
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Percent,1994,0.0015146763102883226,0.0020802947928762784,0.0010761530396525504
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Percent,1994,0.0022934807871609233,0.0031440308148108745,0.001619852733301685
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Percent,1994,0.0019038105294362099,0.0025852432037077474,0.0013672460356183459
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Rate,1994,977.1978652028707,1334.943341051646,702.2205640019359
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Rate,1994,1504.1175895613974,2084.240076225342,1071.0030339930177
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Rate,1994,1238.3231984982808,1707.8108907522728,887.9178259238713
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Number,1995,1056359.9310452463,1442782.6446773482,761141.2522712519
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Number,1995,1601985.8902787634,2211050.8176297164,1148269.8450146462
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Number,1995,2658345.82132401,3658583.2112420625,1917308.4639409261
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Percent,1995,0.0015276505276010544,0.0020729937410930853,0.0010839112592200206
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Percent,1995,0.0023197526675229224,0.0031738290554714855,0.0016458138603107054
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Percent,1995,0.0019234247406606717,0.002621219634174461,0.0013806724440161215
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Rate,1995,981.6593213596309,1340.7561099387772,707.3170641980867
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Rate,1995,1514.9823787579573,2090.969119999246,1085.9075549995064
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Rate,1995,1245.9876623242287,1714.8068194241732,898.6576057099979
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Number,1996,1090833.6395116763,1484903.3015328324,791887.1458633078
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Number,1996,1660815.0081330442,2292517.3399773156,1192732.1779997917
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Number,1996,2751648.647644721,3769104.7566678757,1987062.7929876777
Incidence,World Bank Low Income,Male,<20 years,Depressive disorders,Percent,1996,0.0015308910763892917,0.002084950627483002,0.0010969729369776763
Incidence,World Bank Low Income,Female,<20 years,Depressive disorders,Percent,1996,0.0023349969704325978,0.0031801207830204625,0.0016602206379118492
Incidence,World Bank Low Income,Both,<20 years,Depressive disorders,Percent,1996,0.0019325692847789342,0.0026251938425560437,0.0013945285055134583
